chrom	start	end	mc	cov	mean_meth	context
Chr1	267160	267169	0	0	NA	CHG
Chr1	271515	271524	0	0	NA	CHG
Chr1	273653	274208	0	0	NA	CHG
Chr1	275233	275256	0	0	NA	CHG
Chr1	286236	286257	0	0	NA	CHG
Chr1	299064	299084	0	0	NA	CHG
Chr1	299906	299915	0	0	NA	CHG
Chr1	301829	301848	0	0	NA	CHG
Chr1	307213	307228	0	0	NA	CHG
Chr1	313866	313875	0	0	NA	CHG
Chr1	318687	318696	0	0	NA	CHG
Chr1	323453	323470	0	0	NA	CHG
Chr1	333562	333575	0	0	NA	CHG
Chr1	347067	347081	0	0	NA	CHG
Chr1	351673	351687	0	12	0.000000	CHG
Chr1	358272	358307	0	5	0.000000	CHG
Chr1	359173	359190	0	0	NA	CHG
Chr1	359824	359837	0	0	NA	CHG
Chr1	359848	359868	0	0	NA	CHG
Chr1	367735	367746	0	0	NA	CHG
Chr1	367978	367991	0	0	NA	CHG
Chr1	368155	368164	0	0	NA	CHG
Chr1	368772	368781	0	0	NA	CHG
Chr1	369136	369147	0	0	NA	CHG
Chr1	369189	369198	0	0	NA	CHG
Chr1	369487	369501	0	0	NA	CHG
Chr1	370290	370299	0	0	NA	CHG
Chr1	370476	370497	0	0	NA	CHG
Chr1	370561	370575	0	0	NA	CHG
Chr1	371136	371153	0	11	0.000000	CHG
Chr1	373491	373502	0	0	NA	CHG
Chr1	374348	374361	0	0	NA	CHG
Chr1	377151	377160	0	0	NA	CHG
Chr1	389687	389700	0	0	NA	CHG
Chr1	395504	395513	0	0	NA	CHG
Chr1	396502	396519	0	0	NA	CHG
Chr1	403020	403031	0	0	NA	CHG
Chr1	405433	405444	0	0	NA	CHG
Chr1	407762	407771	0	0	NA	CHG
Chr1	414373	414384	0	0	NA	CHG
Chr1	421205	421216	0	0	NA	CHG
Chr1	424489	424512	0	0	NA	CHG
Chr1	424558	424567	0	0	NA	CHG
Chr1	425983	425992	0	0	NA	CHG
Chr1	431023	431058	0	0	NA	CHG
Chr1	449882	449902	0	0	NA	CHG
Chr1	450327	450341	0	0	NA	CHG
Chr1	464309	464318	0	0	NA	CHG
Chr1	472081	472092	0	0	NA	CHG
Chr1	472856	472869	0	0	NA	CHG
Chr1	490460	490469	0	0	NA	CHG
Chr1	491253	491264	0	0	NA	CHG
Chr1	492201	492215	0	0	NA	CHG
Chr1	509366	509397	0	0	NA	CHG
Chr1	512869	512880	0	0	NA	CHG
Chr1	517057	517071	0	0	NA	CHG
Chr1	521058	521071	0	0	NA	CHG
Chr1	532472	532481	0	0	NA	CHG
Chr1	538769	538783	0	0	NA	CHG
Chr1	538784	538798	0	0	NA	CHG
Chr1	541452	541461	0	10	0.000000	CHG
Chr1	545853	545862	0	0	NA	CHG
Chr1	546872	546881	0	0	NA	CHG
Chr1	547890	547899	0	0	NA	CHG
Chr1	550553	550562	0	0	NA	CHG
Chr1	555215	555241	0	0	NA	CHG
Chr1	555985	555994	0	0	NA	CHG
Chr1	558164	558178	0	0	NA	CHG
Chr1	568435	568446	0	0	NA	CHG
Chr1	570865	570874	0	0	NA	CHG
Chr1	584238	584251	0	0	NA	CHG
Chr1	584665	584679	0	8	0.000000	CHG
Chr1	595411	595420	0	0	NA	CHG
Chr1	602198	602212	0	0	NA	CHG
Chr1	602262	602273	0	5	0.000000	CHG
Chr1	608488	608501	0	0	NA	CHG
Chr1	608643	608654	0	0	NA	CHG
Chr1	609469	609478	0	0	NA	CHG
Chr1	609489	609503	0	0	NA	CHG
Chr1	613305	613314	0	0	NA	CHG
Chr1	616224	616237	0	0	NA	CHG
Chr1	636276	636287	0	11	0.000000	CHG
Chr1	636953	636962	0	0	NA	CHG
Chr1	640989	641003	0	0	NA	CHG
Chr1	645572	645604	0	0	NA	CHG
Chr1	648094	648117	0	0	NA	CHG
Chr1	648720	648735	0	0	NA	CHG
Chr1	648915	648940	0	0	NA	CHG
Chr1	650926	650945	0	0	NA	CHG
Chr1	655400	655409	0	0	NA	CHG
Chr1	655829	655838	0	0	NA	CHG
Chr1	683101	683110	0	0	NA	CHG
Chr1	685076	685085	0	0	NA	CHG
Chr1	697017	697049	0	0	NA	CHG
Chr1	700127	700136	0	0	NA	CHG
Chr1	702737	702746	0	0	NA	CHG
Chr1	703146	703155	0	0	NA	CHG
Chr1	703686	703695	0	0	NA	CHG
Chr1	704173	704182	0	0	NA	CHG
Chr1	711133	711150	0	0	NA	CHG
Chr1	715468	715479	0	0	NA	CHG
Chr1	715657	715668	0	0	NA	CHG
Chr1	725399	725408	0	0	NA	CHG
Chr1	730377	730391	0	0	NA	CHG
Chr1	732664	732673	0	0	NA	CHG
Chr1	741050	741064	0	0	NA	CHG
Chr1	741532	741552	0	0	NA	CHG
Chr1	741577	741586	0	0	NA	CHG
Chr1	752567	752576	0	16	0.000000	CHG
Chr1	752944	752958	0	0	NA	CHG
Chr1	764902	764911	0	0	NA	CHG
Chr1	770850	770859	0	0	NA	CHG
Chr1	772743	772763	0	0	NA	CHG
Chr1	779154	779183	0	0	NA	CHG
Chr1	785921	785940	0	0	NA	CHG
Chr1	787630	787639	0	0	NA	CHG
Chr1	793656	793665	0	0	NA	CHG
Chr1	796598	796609	0	0	NA	CHG
Chr1	797073	797088	0	0	NA	CHG
Chr1	802737	802748	0	0	NA	CHG
Chr1	812205	812225	0	0	NA	CHG
Chr1	820315	820326	0	0	NA	CHG
Chr1	822984	822993	0	0	NA	CHG
Chr1	826023	826032	0	0	NA	CHG
Chr1	828236	828245	0	0	NA	CHG
Chr1	834971	835000	0	0	NA	CHG
Chr1	839481	839498	0	0	NA	CHG
Chr1	847911	847928	0	0	NA	CHG
Chr1	856222	856231	0	0	NA	CHG
Chr1	856266	856283	0	0	NA	CHG
Chr1	858547	858556	0	0	NA	CHG
Chr1	859574	859583	0	0	NA	CHG
Chr1	859959	859970	0	0	NA	CHG
Chr1	866525	866534	0	0	NA	CHG
Chr1	867649	867675	0	0	NA	CHG
Chr1	868470	868479	0	0	NA	CHG
Chr1	871283	871312	0	0	NA	CHG
Chr1	874546	874560	0	0	NA	CHG
Chr1	876352	876384	0	0	NA	CHG
Chr1	879438	879449	0	0	NA	CHG
Chr1	883776	883787	0	0	NA	CHG
Chr1	885959	885985	0	0	NA	CHG
Chr1	897535	897549	0	105	0.000000	CHG
Chr1	897959	897970	0	12	0.000000	CHG
Chr1	901060	901071	0	0	NA	CHG
Chr1	901124	901138	0	0	NA	CHG
Chr1	901146	901155	0	0	NA	CHG
Chr1	904725	904734	0	0	NA	CHG
Chr1	904826	904837	0	0	NA	CHG
Chr1	904854	904868	0	0	NA	CHG
Chr1	905025	905036	0	0	NA	CHG
Chr1	910765	910779	0	0	NA	CHG
Chr1	916747	916770	0	0	NA	CHG
Chr1	917348	917368	0	11	0.000000	CHG
Chr1	924564	924579	0	0	NA	CHG
Chr1	925075	925094	0	0	NA	CHG
Chr1	926471	926480	0	0	NA	CHG
Chr1	927598	927627	0	0	NA	CHG
Chr1	931462	931471	0	0	NA	CHG
Chr1	934281	934298	0	0	NA	CHG
Chr1	935233	935262	0	0	NA	CHG
Chr1	937110	937121	0	0	NA	CHG
Chr1	937461	937475	0	0	NA	CHG
Chr1	955337	955346	0	0	NA	CHG
Chr1	956183	956192	0	0	NA	CHG
Chr1	963885	963902	0	0	NA	CHG
Chr1	972707	972716	0	0	NA	CHG
Chr1	976186	976197	0	0	NA	CHG
Chr1	976632	976663	0	0	NA	CHG
Chr1	978231	978250	0	0	NA	CHG
Chr1	978304	978323	0	0	NA	CHG
Chr1	980370	980379	0	0	NA	CHG
Chr1	980619	980638	0	0	NA	CHG
Chr1	981195	981215	0	0	NA	CHG
Chr1	981324	981333	0	0	NA	CHG
Chr1	981348	981357	0	0	NA	CHG
Chr1	989694	989703	0	0	NA	CHG
Chr1	991074	991093	0	0	NA	CHG
Chr1	993343	993357	0	0	NA	CHG
Chr1	999119	999133	0	0	NA	CHG
Chr1	1004231	1004242	0	0	NA	CHG
Chr1	1004747	1004758	0	0	NA	CHG
Chr1	1008516	1008530	0	0	NA	CHG
Chr1	1012184	1012197	0	0	NA	CHG
Chr1	1014900	1014909	0	0	NA	CHG
Chr1	1016925	1016936	0	0	NA	CHG
Chr1	1025565	1025596	0	0	NA	CHG
Chr1	1026822	1026833	0	0	NA	CHG
Chr1	1027982	1027991	0	0	NA	CHG
Chr1	1027992	1028001	0	0	NA	CHG
Chr1	1032696	1032707	0	0	NA	CHG
Chr1	1034457	1034466	0	0	NA	CHG
Chr1	1039806	1039817	0	0	NA	CHG
Chr1	1049140	1049149	0	0	NA	CHG
Chr1	1063136	1063145	0	0	NA	CHG
Chr1	1074260	1074283	0	0	NA	CHG
Chr1	1074671	1074680	0	0	NA	CHG
Chr1	1075786	1075795	0	0	NA	CHG
Chr1	1076993	1077010	0	0	NA	CHG
Chr1	1102563	1102574	0	0	NA	CHG
Chr1	1104698	1104709	0	0	NA	CHG
Chr1	1118039	1118050	0	0	NA	CHG
Chr1	1123557	1123571	0	0	NA	CHG
Chr1	1127873	1127882	0	0	NA	CHG
Chr1	1128030	1128043	0	0	NA	CHG
Chr1	1133723	1133738	0	0	NA	CHG
Chr1	1134405	1134416	0	0	NA	CHG
Chr1	1134738	1134747	0	0	NA	CHG
Chr1	1136589	1136603	0	0	NA	CHG
Chr1	1138039	1138048	0	0	NA	CHG
Chr1	1140787	1140796	0	0	NA	CHG
Chr1	1142924	1142943	0	0	NA	CHG
Chr1	1147950	1147967	0	0	NA	CHG
Chr1	1150023	1150040	0	0	NA	CHG
Chr1	1152158	1152173	0	0	NA	CHG
Chr1	1157542	1157551	0	0	NA	CHG
Chr1	1159031	1159048	0	0	NA	CHG
Chr1	1160694	1160711	0	0	NA	CHG
Chr1	1161217	1161234	0	0	NA	CHG
Chr1	1161279	1161288	0	0	NA	CHG
Chr1	1161384	1161411	0	0	NA	CHG
Chr1	1161519	1161536	0	0	NA	CHG
Chr1	1161705	1161718	0	0	NA	CHG
Chr1	1167532	1167541	0	0	NA	CHG
Chr1	1168837	1168851	0	0	NA	CHG
Chr1	1170315	1170334	0	0	NA	CHG
Chr1	1172501	1172510	0	0	NA	CHG
Chr1	1180593	1180606	0	0	NA	CHG
Chr1	1188782	1188795	0	0	NA	CHG
Chr1	1206063	1206080	0	0	NA	CHG
Chr1	1206309	1206318	0	0	NA	CHG
Chr1	1210662	1210673	0	0	NA	CHG
Chr1	1211087	1211101	0	29	0.000000	CHG
Chr1	1211749	1211758	0	0	NA	CHG
Chr1	1212261	1212270	0	0	NA	CHG
Chr1	1217959	1217973	0	0	NA	CHG
Chr1	1225574	1225588	0	0	NA	CHG
Chr1	1230208	1230217	0	0	NA	CHG
Chr1	1231841	1231850	0	0	NA	CHG
Chr1	1234743	1234752	0	0	NA	CHG
Chr1	1235172	1235191	0	0	NA	CHG
Chr1	1243768	1243777	0	0	NA	CHG
Chr1	1244016	1244031	0	0	NA	CHG
Chr1	1246484	1246501	0	0	NA	CHG
Chr1	1252121	1252135	0	0	NA	CHG
Chr1	1255304	1255321	0	0	NA	CHG
Chr1	1256121	1256134	0	0	NA	CHG
Chr1	1256562	1256575	0	0	NA	CHG
Chr1	1260983	1260994	0	0	NA	CHG
Chr1	1276719	1276728	0	0	NA	CHG
Chr1	1280349	1280358	0	0	NA	CHG
Chr1	1285659	1285668	0	0	NA	CHG
Chr1	1285982	1285991	0	0	NA	CHG
Chr1	1286038	1286057	0	0	NA	CHG
Chr1	1290163	1290172	0	0	NA	CHG
Chr1	1291335	1291349	0	0	NA	CHG
Chr1	1294874	1294888	0	0	NA	CHG
Chr1	1297426	1297451	0	0	NA	CHG
Chr1	1302538	1302549	0	0	NA	CHG
Chr1	1302960	1302969	0	0	NA	CHG
Chr1	1303742	1303773	0	0	NA	CHG
Chr1	1307551	1307560	0	14	0.000000	CHG
Chr1	1311463	1311478	0	0	NA	CHG
Chr1	1313869	1313896	0	0	NA	CHG
Chr1	1317227	1317238	0	0	NA	CHG
Chr1	1319911	1319926	0	0	NA	CHG
Chr1	1320208	1320228	0	0	NA	CHG
Chr1	1325632	1325641	0	8	0.000000	CHG
Chr1	1337937	1337958	0	0	NA	CHG
Chr1	1341377	1341391	0	0	NA	CHG
Chr1	1343003	1343042	0	0	NA	CHG
Chr1	1352682	1352696	0	0	NA	CHG
Chr1	1352956	1352965	0	0	NA	CHG
Chr1	1369163	1369183	0	0	NA	CHG
Chr1	1382363	1382374	0	0	NA	CHG
Chr1	1383628	1383639	0	0	NA	CHG
Chr1	1397075	1397088	0	0	NA	CHG
Chr1	1426664	1426673	0	0	NA	CHG
Chr1	1428244	1428255	0	0	NA	CHG
Chr1	1431239	1431253	0	0	NA	CHG
Chr1	1432217	1432226	0	0	NA	CHG
Chr1	1435002	1435023	0	0	NA	CHG
Chr1	1436323	1436332	0	0	NA	CHG
Chr1	1443867	1443876	0	0	NA	CHG
Chr1	1445349	1445358	0	0	NA	CHG
Chr1	1458482	1458491	0	0	NA	CHG
Chr1	1458547	1458558	0	0	NA	CHG
Chr1	1462249	1462260	0	12	0.000000	CHG
Chr1	1462306	1462317	0	0	NA	CHG
Chr1	1473199	1473210	0	0	NA	CHG
Chr1	1479145	1479162	0	0	NA	CHG
Chr1	1482136	1482150	0	0	NA	CHG
Chr1	1482457	1482470	0	0	NA	CHG
Chr1	1484237	1484246	0	0	NA	CHG
Chr1	1485695	1485708	0	0	NA	CHG
Chr1	1490604	1490618	0	0	NA	CHG
Chr1	1497223	1497237	0	0	NA	CHG
Chr1	1497348	1497357	0	0	NA	CHG
Chr1	1498333	1498346	0	0	NA	CHG
Chr1	1500927	1500938	0	0	NA	CHG
Chr1	1505581	1505590	0	0	NA	CHG
Chr1	1509399	1509419	0	0	NA	CHG
Chr1	1514008	1514022	0	0	NA	CHG
Chr1	1515512	1515526	0	15	0.000000	CHG
Chr1	1522234	1522245	0	0	NA	CHG
Chr1	1522451	1522462	0	0	NA	CHG
Chr1	1522463	1522474	0	0	NA	CHG
Chr1	1524815	1524824	0	0	NA	CHG
Chr1	1530803	1530812	0	0	NA	CHG
Chr1	1531696	1531707	0	0	NA	CHG
Chr1	1541100	1541109	0	0	NA	CHG
Chr1	1545806	1545815	0	0	NA	CHG
Chr1	1546412	1546421	0	0	NA	CHG
Chr1	1550389	1550398	0	0	NA	CHG
Chr1	1551291	1551305	0	0	NA	CHG
Chr1	1554088	1554097	0	0	NA	CHG
Chr1	1555895	1555915	0	0	NA	CHG
Chr1	1556759	1556770	0	0	NA	CHG
Chr1	1557244	1557253	0	0	NA	CHG
Chr1	1558721	1558738	0	0	NA	CHG
Chr1	1563403	1563412	0	0	NA	CHG
Chr1	1576032	1576043	0	0	NA	CHG
Chr1	1576102	1576111	0	0	NA	CHG
Chr1	1578106	1578117	0	0	NA	CHG
Chr1	1583926	1583935	0	0	NA	CHG
Chr1	1588266	1588275	0	0	NA	CHG
Chr1	1592103	1592118	0	0	NA	CHG
Chr1	1594395	1594404	0	0	NA	CHG
Chr1	1599843	1599852	0	0	NA	CHG
Chr1	1609435	1609444	0	0	NA	CHG
Chr1	1614685	1614696	0	0	NA	CHG
Chr1	1615218	1615227	0	0	NA	CHG
Chr1	1616717	1616726	0	0	NA	CHG
Chr1	1624474	1624483	0	0	NA	CHG
Chr1	1626905	1626914	0	6	0.000000	CHG
Chr1	1627059	1627074	0	5	0.000000	CHG
Chr1	1642874	1642885	0	0	NA	CHG
Chr1	1646914	1646937	0	0	NA	CHG
Chr1	1650804	1650813	0	0	NA	CHG
Chr1	1665776	1665790	0	0	NA	CHG
Chr1	1677677	1677690	0	0	NA	CHG
Chr1	1679785	1679802	0	0	NA	CHG
Chr1	1681980	1681989	0	0	NA	CHG
Chr1	1681990	1682003	0	0	NA	CHG
Chr1	1684775	1684786	0	0	NA	CHG
Chr1	1685781	1685794	0	0	NA	CHG
Chr1	1685847	1685867	0	0	NA	CHG
Chr1	1685982	1685997	0	0	NA	CHG
Chr1	1693468	1693477	0	0	NA	CHG
Chr1	1695781	1695810	0	0	NA	CHG
Chr1	1708346	1708355	0	0	NA	CHG
Chr1	1708628	1708637	0	0	NA	CHG
Chr1	1709754	1709785	0	0	NA	CHG
Chr1	1709931	1709948	0	0	NA	CHG
Chr1	1713105	1713114	0	0	NA	CHG
Chr1	1717852	1717866	0	0	NA	CHG
Chr1	1718580	1718593	0	9	0.000000	CHG
Chr1	1718812	1718823	0	0	NA	CHG
Chr1	1719004	1719013	0	6	0.000000	CHG
Chr1	1719025	1719034	0	0	NA	CHG
Chr1	1724291	1724300	0	12	0.000000	CHG
Chr1	1724434	1724461	0	0	NA	CHG
Chr1	1733841	1733850	0	0	NA	CHG
Chr1	1743255	1743270	0	0	NA	CHG
Chr1	1745012	1745026	0	0	NA	CHG
Chr1	1748393	1748402	0	0	NA	CHG
Chr1	1748442	1748451	0	0	NA	CHG
Chr1	1748988	1748997	0	0	NA	CHG
Chr1	1751995	1752008	0	0	NA	CHG
Chr1	1769864	1769881	0	0	NA	CHG
Chr1	1776980	1776994	0	0	NA	CHG
Chr1	1783058	1783067	0	0	NA	CHG
Chr1	1783128	1783139	0	0	NA	CHG
Chr1	1806258	1806269	0	0	NA	CHG
Chr1	1811252	1811273	0	0	NA	CHG
Chr1	1814735	1814746	0	0	NA	CHG
Chr1	1819166	1819179	0	0	NA	CHG
Chr1	1821905	1821914	0	0	NA	CHG
Chr1	1832323	1832337	0	0	NA	CHG
Chr1	1838997	1839011	0	134	0.000000	CHG
Chr1	1841191	1841220	0	0	NA	CHG
Chr1	1845188	1845205	0	0	NA	CHG
Chr1	1845315	1845329	0	0	NA	CHG
Chr1	1847768	1847777	0	0	NA	CHG
Chr1	1849513	1849522	0	0	NA	CHG
Chr1	1863160	1863173	0	17	0.000000	CHG
Chr1	1864311	1864324	0	0	NA	CHG
Chr1	1865247	1865256	0	0	NA	CHG
Chr1	1865774	1865799	0	0	NA	CHG
Chr1	1867511	1867520	0	0	NA	CHG
Chr1	1870355	1870364	0	26	0.000000	CHG
Chr1	1872734	1872745	0	0	NA	CHG
Chr1	1877329	1877338	0	0	NA	CHG
Chr1	1880787	1880796	0	0	NA	CHG
Chr1	1895507	1895536	0	0	NA	CHG
Chr1	1900381	1900398	0	0	NA	CHG
Chr1	1926551	1926560	0	0	NA	CHG
Chr1	1934206	1934221	0	0	NA	CHG
Chr1	1934479	1934493	0	0	NA	CHG
Chr1	1939390	1939403	0	0	NA	CHG
Chr1	1942232	1942249	0	0	NA	CHG
Chr1	1942251	1942264	0	0	NA	CHG
Chr1	1942516	1942525	0	0	NA	CHG
Chr1	1944296	1944305	0	0	NA	CHG
Chr1	1946908	1946917	0	0	NA	CHG
Chr1	1948758	1948772	0	0	NA	CHG
Chr1	1951260	1951269	0	0	NA	CHG
Chr1	1953177	1953190	0	0	NA	CHG
Chr1	1962642	1962659	0	0	NA	CHG
Chr1	1973449	1973458	0	0	NA	CHG
Chr1	1977910	1977929	0	0	NA	CHG
Chr1	1981230	1981247	0	0	NA	CHG
Chr1	1992693	1992707	0	0	NA	CHG
Chr1	1993794	1993803	0	0	NA	CHG
Chr1	2000032	2000041	0	0	NA	CHG
Chr1	2014118	2014127	0	0	NA	CHG
Chr1	2014589	2014598	0	0	NA	CHG
Chr1	2034204	2034213	0	0	NA	CHG
Chr1	2049382	2049391	0	0	NA	CHG
Chr1	2052525	2052536	0	10	0.000000	CHG
Chr1	2055717	2055737	0	0	NA	CHG
Chr1	2056199	2056208	0	0	NA	CHG
Chr1	2058845	2058864	0	0	NA	CHG
Chr1	2058978	2058991	0	0	NA	CHG
Chr1	2059028	2059041	0	0	NA	CHG
Chr1	2084530	2084539	0	0	NA	CHG
Chr1	2089879	2089890	0	0	NA	CHG
Chr1	2098880	2098889	0	0	NA	CHG
Chr1	2099710	2099724	0	0	NA	CHG
Chr1	2106701	2106715	0	0	NA	CHG
Chr1	2106887	2106898	0	0	NA	CHG
Chr1	2108716	2108743	0	0	NA	CHG
Chr1	2109165	2109179	0	0	NA	CHG
Chr1	2109327	2109341	0	0	NA	CHG
Chr1	2118044	2118059	0	0	NA	CHG
Chr1	2124039	2124053	0	0	NA	CHG
Chr1	2127816	2127825	0	8	0.000000	CHG
Chr1	2130386	2130400	0	0	NA	CHG
Chr1	2131717	2131732	0	0	NA	CHG
Chr1	2141481	2141492	0	0	NA	CHG
Chr1	2159657	2159672	0	0	NA	CHG
Chr1	2160309	2160332	0	0	NA	CHG
Chr1	2168716	2168736	0	0	NA	CHG
Chr1	2171836	2171845	0	0	NA	CHG
Chr1	2177280	2177289	0	0	NA	CHG
Chr1	2177781	2177790	0	0	NA	CHG
Chr1	2178527	2178536	0	0	NA	CHG
Chr1	2181267	2181276	0	0	NA	CHG
Chr1	2198479	2198493	0	0	NA	CHG
Chr1	2203474	2203488	0	0	NA	CHG
Chr1	2205855	2205864	0	0	NA	CHG
Chr1	2206878	2206887	0	0	NA	CHG
Chr1	2220261	2220275	0	0	NA	CHG
Chr1	2236049	2236058	0	0	NA	CHG
Chr1	2241945	2241954	0	0	NA	CHG
Chr1	2244849	2244858	0	0	NA	CHG
Chr1	2248383	2248392	0	0	NA	CHG
Chr1	2251932	2251952	0	0	NA	CHG
Chr1	2252776	2252790	0	0	NA	CHG
Chr1	2255400	2255414	0	0	NA	CHG
Chr1	2273571	2273588	0	0	NA	CHG
Chr1	2281489	2281503	0	0	NA	CHG
Chr1	2281573	2281602	0	0	NA	CHG
Chr1	2290455	2290482	0	0	NA	CHG
Chr1	2292896	2292905	0	0	NA	CHG
Chr1	2296638	2296647	0	0	NA	CHG
Chr1	2301447	2301456	0	0	NA	CHG
Chr1	2304573	2304590	0	0	NA	CHG
Chr1	2305619	2305632	0	0	NA	CHG
Chr1	2307711	2307720	0	0	NA	CHG
Chr1	2308309	2308318	0	0	NA	CHG
Chr1	2308359	2308368	0	0	NA	CHG
Chr1	2316222	2316231	0	0	NA	CHG
Chr1	2318896	2318910	0	0	NA	CHG
Chr1	2319139	2319156	0	12	0.000000	CHG
Chr1	2319582	2319599	0	0	NA	CHG
Chr1	2320024	2320037	0	0	NA	CHG
Chr1	2321882	2321902	0	0	NA	CHG
Chr1	2325913	2325930	0	0	NA	CHG
Chr1	2332306	2332315	0	0	NA	CHG
Chr1	2336857	2336866	0	6	0.000000	CHG
Chr1	2342453	2342462	0	0	NA	CHG
Chr1	2345087	2345098	0	0	NA	CHG
Chr1	2349247	2349267	0	0	NA	CHG
Chr1	2350534	2350543	0	0	NA	CHG
Chr1	2352669	2352686	0	0	NA	CHG
Chr1	2355404	2355419	0	0	NA	CHG
Chr1	2360083	2360092	0	0	NA	CHG
Chr1	2362123	2362132	0	0	NA	CHG
Chr1	2362757	2362766	0	0	NA	CHG
Chr1	2363279	2363290	0	0	NA	CHG
Chr1	2370254	2370263	0	0	NA	CHG
Chr1	2376307	2376316	0	0	NA	CHG
Chr1	2378143	2378152	0	0	NA	CHG
Chr1	2378771	2378780	0	0	NA	CHG
Chr1	2379610	2379623	0	0	NA	CHG
Chr1	2381243	2381266	0	0	NA	CHG
Chr1	2383112	2383121	0	0	NA	CHG
Chr1	2396391	2396420	0	0	NA	CHG
Chr1	2405954	2405963	0	0	NA	CHG
Chr1	2407040	2407049	0	0	NA	CHG
